date,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,stocare,sold,year,month,day,hour,minute,weekday
3/5/2024 7:29,675,7023,2158,1660,1384,1077,7026,16,56,0,-3,2024,3,5,7,29,1
3/4/2024 22:00,711,6942,2415,1721,1366,991,7249,-1,46,0,-308,2024,3,4,22,0,0
3/4/2024 12:30,537,5881,1804,1583,1313,276,6555,986,55,0,-674,2024,3,4,12,30,0
3/4/2024 2:59,601,5035,1540,1644,1383,171,5390,-2,53,0,-355,2024,3,4,2,59,0
3/3/2024 16:38,553,5419,1578,1190,1384,47,5023,212,53,0,396,2024,3,3,16,38,6
3/3/2024 7:08,643,5238,1958,1190,1382,74,5300,1,53,0,-62,2024,3,3,7,8,6
3/2/2024 21:37,557,6657,2006,1206,1379,811,6012,-1,54,0,645,2024,3,2,21,37,5
3/2/2024 12:08,561,6060,1747,1190,1324,557,5895,461,52,0,165,2024,3,2,12,8,5
3/2/2024 2:38,565,5441,1212,1197,1384,1476,5889,-2,56,0,-448,2024,3,2,2,38,5
3/1/2024 17:08,563,6997,1821,1634,1361,1741,7219,40,60,0,-221,2024,3,1,17,8,4
3/1/2024 7:38,643,6957,2113,1645,1385,1210,7058,4,59,0,-101,2024,3,1,7,38,4
2/29/2024 22:08,905,6886,2520,1687,1380,965,7510,-1,54,0,-624,2024,2,29,22,8,3
2/29/2024 12:38,902,7213,2726,1701,1383,343,7389,278,56,0,-176,2024,2,29,12,38,3
2/29/2024 3:08,887,5354,1599,1670,1398,404,6011,-2,55,0,-657,2024,2,29,3,8,3
2/28/2024 17:29,748,6855,2184,1661,1398,391,6508,71,55,0,347,2024,2,28,17,29,2
2/28/2024 7:59,888,7084,2386,1671,1394,171,6673,104,59,0,411,2024,2,28,7,59,2
2/27/2024 22:29,741,6482,2406,1596,1387,545,6731,-1,57,0,-250,2024,2,27,22,29,1
2/27/2024 12:59,755,5930,1966,1282,1315,87,6419,954,54,0,-489,2024,2,27,12,59,1
2/27/2024 3:29,885,5462,1484,1673,1392,187,5678,-1,56,0,-216,2024,2,27,3,29,1
2/26/2024 18:00,879,7125,2347,1651,1344,1505,7782,2,54,0,-657,2024,2,26,18,0,0
2/26/2024 8:29,759,7180,2403,1659,1397,1235,7616,105,57,0,-436,2024,2,26,8,29,0
2/25/2024 22:59,719,5610,1869,1659,1398,1759,7455,-1,53,0,-1845,2024,2,25,22,59,6
2/25/2024 13:29,880,5295,1757,1636,1404,561,6672,380,53,0,-1377,2024,2,25,13,29,6
2/25/2024 3:59,880,4920,1471,1653,1390,650,6098,-1,54,0,-1178,2024,2,25,3,59,6
2/24/2024 18:29,838,6935,2351,1645,1393,944,7223,0,53,0,-288,2024,2,24,18,29,5
2/24/2024 8:59,878,6172,2318,1685,1391,435,7052,291,53,0,-880,2024,2,24,8,59,5
2/23/2024 23:30,884,6063,2216,1675,1392,928,7145,-1,52,0,-1082,2024,2,23,23,30,4
2/23/2024 14:00,886,6566,2092,1658,1396,412,7166,666,57,0,-600,2024,2,23,14,0,4
2/23/2024 4:29,792,5531,1483,1609,1385,1527,6850,-1,56,0,-1319,2024,2,23,4,29,4
2/22/2024 18:59,872,7815,2513,1725,1358,1403,7927,-1,55,0,-111,2024,2,22,18,59,3
2/22/2024 9:29,768,7370,2178,1720,1353,125,6684,484,55,0,686,2024,2,22,9,29,3
2/21/2024 23:59,849,6097,2195,1718,1382,156,6353,-1,55,0,-256,2024,2,21,23,59,2
2/21/2024 14:29,775,6866,2216,1678,1370,43,6545,407,55,0,320,2024,2,21,14,29,2
2/21/2024 4:59,852,5724,1608,1695,1375,240,5826,-2,57,0,-102,2024,2,21,4,59,2
2/20/2024 19:29,751,7984,2782,1731,1366,734,7423,-1,58,0,561,2024,2,20,19,29,1
2/20/2024 9:59,731,7516,2508,1683,1332,250,6977,413,59,0,540,2024,2,20,9,59,1
2/20/2024 0:29,877,5895,1960,1641,1358,278,6165,-2,53,0,-270,2024,2,20,0,29,1
2/19/2024 14:59,864,6925,2098,1534,1303,16,6391,522,55,0,534,2024,2,19,14,59,0
2/19/2024 5:29,740,5540,1751,1517,1377,561,6001,-2,56,0,-461,2024,2,19,5,29,0
2/18/2024 20:00,841,6781,2625,1552,1396,950,7408,-1,57,0,-627,2024,2,18,20,0,6
2/18/2024 10:29,853,5699,2423,1452,1401,151,6640,309,50,0,-940,2024,2,18,10,29,6
2/17/2024 14:30,856,5990,2396,1499,1398,12,6674,457,55,0,-684,2024,2,17,14,30,5
2/17/2024 4:59,736,5384,2146,1496,1396,209,6036,-2,55,0,-652,2024,2,17,4,59,5
2/16/2024 19:29,748,7702,2901,1523,1385,719,7334,-1,59,0,368,2024,2,16,19,29,4
2/16/2024 9:59,757,7246,2211,1503,1350,1058,7469,531,59,0,-223,2024,2,16,9,59,4
2/16/2024 0:29,765,5961,2145,1525,1379,1746,7613,-1,55,0,-1652,2024,2,16,0,29,4
2/15/2024 14:59,818,6478,2357,1455,1355,1621,8354,693,55,0,-1876,2024,2,15,14,59,3
2/15/2024 5:29,833,5946,2227,1445,1389,2557,8509,-1,59,0,-2563,2024,2,15,5,29,3
2/14/2024 19:59,734,7766,2720,1509,1370,2563,8954,-1,59,0,-1188,2024,2,14,19,59,2
2/14/2024 10:29,790,7393,2239,1479,1250,1974,8119,328,59,0,-726,2024,2,14,10,29,2
2/14/2024 0:59,838,5609,1758,1488,1384,1288,6811,-1,56,0,-1202,2024,2,14,0,59,2
2/13/2024 9:07,743,7531,2276,1478,1368,308,6343,112,58,0,1188,2024,2,13,9,7,1
2/12/2024 23:29,858,5972,2432,1474,1367,1031,7215,-1,55,0,-1243,2024,2,12,23,29,0
2/12/2024 14:00,854,7263,2287,1477,1359,2485,8746,226,56,0,-1483,2024,2,12,14,0,0
2/12/2024 4:29,741,4908,1556,1482,1393,2160,7381,-2,50,0,-2473,2024,2,12,4,29,0
2/11/2024 18:59,910,6532,2389,1483,1393,1827,8055,-1,54,0,-1523,2024,2,11,18,59,6
2/11/2024 9:29,742,5460,2029,1472,1390,1628,7483,169,53,0,-2023,2024,2,11,9,29,6
2/10/2024 23:59,739,5437,2068,1497,1393,1263,7012,-1,53,0,-1574,2024,2,10,23,59,5
2/10/2024 14:29,731,5916,2076,1472,1389,663,6659,273,55,0,-743,2024,2,10,14,29,5
2/10/2024 4:59,753,5324,1785,1503,1392,827,6312,-1,55,0,-988,2024,2,10,4,59,5
2/9/2024 19:29,720,7603,2307,1502,1380,1891,7858,-1,58,0,-254,2024,2,9,19,29,4
2/9/2024 9:59,848,7273,2156,1516,1336,1229,7501,358,56,0,-228,2024,2,9,9,59,4
2/9/2024 0:29,815,5749,1638,1527,1386,1615,7036,-1,56,0,-1288,2024,2,9,0,29,4
2/8/2024 14:59,701,6567,2088,1498,1280,1824,7908,457,60,0,-1341,2024,2,8,14,59,3
2/8/2024 5:29,750,5729,2015,1513,1392,1252,6978,-1,57,0,-1250,2024,2,8,5,29,3
2/7/2024 19:59,725,7739,2331,1520,1386,2570,8590,-1,59,0,-851,2024,2,7,19,59,2
2/7/2024 10:29,746,7017,1877,1493,1344,1658,7805,633,55,0,-788,2024,2,7,10,29,2
2/7/2024 0:59,905,5627,1549,1553,1396,1584,7044,-1,58,0,-1416,2024,2,7,0,59,2
2/6/2024 15:30,782,6564,1712,1511,1385,1958,7951,546,57,0,-1387,2024,2,6,15,30,1
2/6/2024 6:00,966,6056,1608,1522,1398,1800,7349,-1,56,0,-1293,2024,2,6,6,0,1
2/5/2024 20:29,804,7657,2286,1624,1369,2132,8273,-1,59,0,-616,2024,2,5,20,29,0
2/5/2024 11:00,904,7428,1972,1580,1355,2163,8561,529,58,0,-1133,2024,2,5,11,0,0
2/5/2024 1:29,805,5314,1173,1583,1408,2135,7157,-1,54,0,-1843,2024,2,5,1,29,0
2/4/2024 15:59,801,5721,1312,1025,1397,1563,6402,247,57,0,-681,2024,2,4,15,59,6
2/4/2024 6:30,804,5512,1152,1206,1401,1492,6115,-1,57,0,-603,2024,2,4,6,30,6
2/3/2024 21:00,933,7169,2334,1640,1395,1606,7973,-1,65,0,-804,2024,2,3,21,0,5
2/3/2024 11:29,787,6925,1935,1556,1393,2017,8327,574,65,0,-1402,2024,2,3,11,29,5
2/3/2024 1:59,801,5896,1485,1647,1394,414,5806,-1,65,0,90,2024,2,3,1,59,5
2/2/2024 16:29,922,7453,2080,1801,1366,672,6973,64,67,0,480,2024,2,2,16,29,4
2/2/2024 6:59,923,7048,1639,1805,1391,1331,7157,-1,69,0,-109,2024,2,2,6,59,4
2/1/2024 21:29,939,7732,2283,1865,1360,1236,7749,-1,68,0,-17,2024,2,1,21,29,3
2/1/2024 11:56,925,7322,1729,1835,1376,430,7057,694,68,0,265,2024,2,1,11,56,3
2/1/2024 2:24,1006,6146,1508,1844,1398,104,5925,-1,67,0,221,2024,2,1,2,24,3
1/31/2024 8:59,1064,8335,2422,1878,1398,152,7235,251,70,0,1100,2024,1,31,8,59,2
1/30/2024 16:48,1100,7539,2298,1843,1387,54,6825,69,70,0,714,2024,1,30,16,48,1
1/30/2024 7:08,1030,7532,2349,1873,1399,893,7612,-1,69,0,-80,2024,1,30,7,8,1
1/29/2024 13:59,889,7378,1640,1797,1353,1473,7802,580,71,0,-424,2024,1,29,13,59,0
1/29/2024 4:30,856,5497,1567,1767,1397,1671,7328,-1,70,0,-1830,2024,1,29,4,30,0
1/28/2024 19:00,865,7099,2468,1830,1400,2194,8821,-1,64,0,-1722,2024,1,28,19,0,6
1/28/2024 9:30,885,6238,2241,1413,1401,659,6856,196,62,0,-618,2024,1,28,9,30,6
1/27/2024 23:59,959,5949,2173,1736,1401,844,7174,-1,64,0,-1226,2024,1,27,23,59,5
1/27/2024 14:29,856,6854,1888,1776,1398,389,6665,298,61,0,189,2024,1,27,14,29,5
1/27/2024 4:59,878,5880,1842,1766,1394,103,6041,-1,61,0,-161,2024,1,27,4,59,5
1/26/2024 19:29,856,7948,2828,1841,1381,891,7858,-1,62,0,90,2024,1,26,19,29,4
1/26/2024 9:59,840,7894,2475,1848,1315,844,7772,389,62,0,122,2024,1,26,9,59,4
1/26/2024 0:29,882,6076,1677,1850,1384,1432,7283,0,59,0,-1207,2024,1,26,0,29,4
1/25/2024 14:59,819,7382,2026,1824,1319,1366,7792,373,60,0,-410,2024,1,25,14,59,3
1/25/2024 5:30,856,6044,1587,1750,1397,1300,6948,-1,59,0,-904,2024,1,25,5,30,3
1/24/2024 19:59,931,7844,2646,1897,1400,1781,8715,-1,62,0,-871,2024,1,24,19,59,2
1/24/2024 10:29,945,7889,2879,1923,1393,292,7754,259,61,0,135,2024,1,24,10,29,2
1/24/2024 0:59,959,6354,1836,1904,1379,141,6279,-1,61,0,75,2024,1,24,0,59,2
1/23/2024 15:29,978,7955,2529,1898,1360,493,7469,152,60,0,486,2024,1,23,15,29,1
1/23/2024 6:00,894,6679,1941,1796,1396,786,6874,-1,63,0,-194,2024,1,23,6,0,1
1/22/2024 20:29,970,8287,2780,1913,1364,381,7469,-1,62,0,818,2024,1,22,20,29,0
1/22/2024 10:59,953,8296,3023,1891,1350,98,7642,273,56,0,654,2024,1,22,10,59,0
1/22/2024 1:29,865,5881,1813,1800,1382,577,6497,-1,60,0,-616,2024,1,22,1,29,0
1/21/2024 15:59,886,6395,2163,1827,1385,373,6838,152,52,0,-443,2024,1,21,15,59,6
1/21/2024 6:26,884,5907,1783,1766,1380,334,6203,-1,58,0,-296,2024,1,21,6,26,6
1/20/2024 20:16,943,7558,2740,1851,1381,588,7563,-1,61,0,-5,2024,1,20,20,16,5
1/20/2024 10:46,897,7644,2759,1785,1381,1785,8777,111,60,0,-1133,2024,1,20,10,46,5
1/20/2024 1:16,873,6018,1758,1721,1379,2071,7861,-1,58,0,-1843,2024,1,20,1,16,5
1/19/2024 15:46,873,7705,2504,1781,1364,469,7087,45,52,0,618,2024,1,19,15,46,4
1/19/2024 6:16,829,6386,1465,1629,1391,2000,7366,-1,48,0,-980,2024,1,19,6,16,4
1/18/2024 20:47,903,7867,2365,1780,1360,1270,7735,0,57,0,132,2024,1,18,20,47,3
1/18/2024 11:08,983,8171,2262,1809,1341,1063,7644,128,57,0,527,2024,1,18,11,8,3
1/18/2024 1:39,877,5871,1274,1716,1392,1825,7142,-1,59,0,-1271,2024,1,18,1,39,3
1/17/2024 16:08,893,7810,2351,1870,1398,934,7557,53,59,0,253,2024,1,17,16,8,2
1/17/2024 6:38,880,6869,1576,1869,1400,169,5950,-1,58,0,919,2024,1,17,6,38,2
1/16/2024 21:08,950,7923,2548,1859,1400,314,7131,-1,59,0,792,2024,1,16,21,8,1
1/16/2024 11:37,743,7523,2124,1853,1400,546,7259,535,59,0,264,2024,1,16,11,37,1
1/16/2024 2:08,848,5935,1317,1735,1388,1513,6865,-1,60,0,-930,2024,1,16,2,8,1
1/15/2024 16:38,853,7950,1933,1859,1337,1503,7572,20,61,0,378,2024,1,15,16,38,0
1/15/2024 7:08,876,7335,2034,1845,1397,708,6916,-1,59,0,418,2024,1,15,7,8,0
1/14/2024 21:38,887,6810,2376,1855,1397,1130,7704,-1,61,0,-894,2024,1,14,21,38,6
1/14/2024 12:08,830,6139,1653,1805,1396,1988,8369,629,63,0,-2230,2024,1,14,12,8,6
1/14/2024 2:38,887,5744,1318,1846,1399,1066,6575,-1,60,0,-831,2024,1,14,2,38,6
1/13/2024 17:08,954,7583,1842,1859,1400,1103,7223,3,62,0,361,2024,1,13,17,8,5
1/13/2024 7:38,926,6718,1361,1872,1404,861,6485,-1,62,0,233,2024,1,13,7,38,5
1/12/2024 18:07,976,8436,2195,1855,1386,853,7326,-1,61,0,1111,2024,1,12,18,7,4
1/12/2024 6:08,920,6639,1361,1852,1396,1092,6676,-1,56,0,-38,2024,1,12,6,8,4
1/11/2024 20:38,1026,8172,2196,1862,1388,1698,8228,0,59,0,-57,2024,1,11,20,38,3
1/11/2024 11:08,929,7839,1684,1847,1375,732,7285,667,52,0,554,2024,1,11,11,8,3
1/11/2024 1:39,945,6263,1339,1853,1390,1050,6632,-1,57,0,-369,2024,1,11,1,39,3
1/10/2024 16:08,972,7748,1643,1847,1378,1176,7201,127,56,0,547,2024,1,10,16,8,2
1/10/2024 6:38,874,7004,1396,1852,1388,1353,6919,0,56,0,85,2024,1,10,6,38,2
1/9/2024 21:08,875,7881,2353,1903,1394,2202,8781,0,55,0,-899,2024,1,9,21,8,1
1/9/2024 11:38,882,8251,2418,1894,1380,2218,9070,225,53,0,-819,2024,1,9,11,38,1
1/9/2024 0:50,885,6155,1956,1849,1369,2142,8252,0,52,0,-2097,2024,1,9,0,50,1
1/8/2024 14:47,878,8080,2279,1823,1345,2303,8748,65,56,0,-668,2024,1,8,14,47,0
1/8/2024 4:38,837,5183,1470,1589,1394,2354,7699,-1,56,0,-2516,2024,1,8,4,38,0
1/7/2024 19:08,853,6819,2793,1782,1387,571,7439,-1,54,0,-620,2024,1,7,19,8,6
1/7/2024 9:40,864,5823,2612,1657,1370,1053,7662,53,53,0,-1839,2024,1,7,9,40,6
1/7/2024 0:08,890,5387,1634,1664,1388,1128,6759,-1,55,0,-1372,2024,1,7,0,8,6
1/6/2024 14:37,733,5824,2183,1607,1336,602,6654,141,52,0,-830,2024,1,6,14,37,5
1/6/2024 5:08,878,5324,1644,1660,1399,1351,6985,-1,53,0,-1661,2024,1,6,5,8,5
1/5/2024 19:39,882,7534,2648,1733,1389,700,7408,-1,55,0,132,2024,1,5,19,39,4
1/5/2024 9:59,736,6773,2384,1632,1383,1543,8192,461,53,0,-1420,2024,1,5,9,59,4
1/5/2024 0:29,902,5689,1732,1709,1396,1663,7454,-1,53,0,-1766,2024,1,5,0,29,4
1/4/2024 14:48,899,6777,2372,1693,1367,713,7272,172,55,0,-495,2024,1,4,14,48,3
1/3/2024 20:16,869,7146,2446,1481,1364,2386,8590,-1,42,0,-1444,2024,1,3,20,16,2
1/3/2024 6:29,747,5365,1632,1420,1396,1028,6252,-2,31,0,-887,2024,1,3,6,29,2
1/2/2024 20:59,865,6069,2546,1477,1392,363,6673,-1,31,0,-604,2024,1,2,20,59,1
1/2/2024 11:29,840,5454,2423,1401,1388,131,6627,414,30,0,-1173,2024,1,2,11,29,1
1/1/2024 23:59,714,4846,1535,1379,1395,2195,7248,-1,32,0,-2401,2024,1,1,23,59,0
1/1/2024 14:30,728,4672,965,1406,1396,418,5187,243,32,0,-515,2024,1,1,14,30,0
